Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,23.8787899017334,24.498754501342773,23.56880760192871,24.398765563964844,14.379908561706543,80508487
2000-01-05,24.088783264160156,24.088783264160156,23.368818283081055,23.56880760192871,13.890755653381348,33317102
2000-01-06,23.56880760192871,23.778789520263672,22.84884262084961,23.25882339477539,13.708060264587402,77865767
2000-01-07,22.748842239379883,23.158824920654297,22.02887725830078,22.438859939575195,13.224796295166016,82207370
2000-01-10,22.648853302001953,22.648853302001953,21.408912658691406,21.5089111328125,12.676715850830078,111371643
2000-01-11,21.5089111328125,22.53885841369629,21.09893035888672,21.91888427734375,12.918340682983398,120904304
2000-01-12,22.02887725830078,22.648853302001953,21.618906021118164,22.53885841369629,13.283734321594238,79847805
2000-01-13,22.648853302001953,23.25882339477539,22.648853302001953,22.748842239379883,13.407490730285645,84661326
2000-01-14,23.368818283081055,23.368818283081055,21.91888427734375,22.128877639770508,13.042101860046387,52759951
2000-01-17,22.338871002197266,23.158824920654297,22.2288761138916,22.84884262084961,13.466426849365234,61160020
2000-01-18,23.158824920654297,23.158824920654297,22.338871002197266,22.648853302001953,13.348563194274902,29919327
2000-01-19,22.648853302001953,22.648853302001953,22.02887725830078,22.53885841369629,13.283734321594238,22840623
2000-01-20,22.2288761138916,22.2288761138916,21.618906021118164,22.02887725830078,12.983168601989746,53326252
2000-01-21,21.91888427734375,22.2288761138916,21.718894958496094,21.718894958496094,12.800472259521484,59649892
2000-01-24,21.91888427734375,22.128877639770508,21.618906021118164,21.718894958496094,12.800472259521484,43321682
2000-01-25,21.618906021118164,21.81889533996582,21.198928833007812,21.618906021118164,12.741541862487793,40395816
2000-01-26,21.81889533996582,21.91888427734375,21.308923721313477,21.618906021118164,12.741541862487793,39074451
2000-01-27,21.618906021118164,21.618906021118164,21.09893035888672,21.198928833007812,12.494017601013184,49456558
2000-01-28,21.09893035888672,21.5089111328125,20.688947677612305,20.898942947387695,12.317216873168945,47663284
