Date,Open,High,Low,Close,Adj Close,Volume
2001-12-20,30.458648681640625,30.54849624633789,28.84137535095215,29.290618896484375,13.24666690826416,39134622
2001-12-21,28.302284240722656,29.73986053466797,27.853042602539062,28.122587203979492,12.718426704406738,28266363
2001-12-24,28.302284240722656,28.57183074951172,26.95455551147461,26.95455551147461,12.190184593200684,13669239
2001-12-25,27.134252548217773,28.392133712768555,27.134252548217773,28.21243667602539,12.759062767028809,23182840
2001-12-26,28.21243667602539,28.392133712768555,27.044404983520508,27.313949584960938,12.352720260620117,17186793
2001-12-27,27.313949584960938,28.032739639282227,27.224102020263672,27.673343658447266,12.515256881713867,21447509
2001-12-28,27.853042602539062,27.853042602539062,26.145919799804688,26.145919799804688,11.824481964111328,21382243
2001-12-31,26.59516143798828,27.763193130493164,26.505313873291016,27.313949584960938,12.352720260620117,19358036
2002-01-01,27.313949584960938,27.313949584960938,27.313949584960938,27.313949584960938,12.352720260620117,0
2002-01-02,27.58349609375,27.763193130493164,26.95455551147461,27.224102020263672,12.312088012695312,15486064
2002-01-03,27.224102020263672,27.224102020263672,27.224102020263672,27.224102020263672,12.312088012695312,0
2002-01-04,29.73986053466797,30.0094051361084,29.200769424438477,29.200769424438477,13.206036567687988,32510472
2002-01-07,29.290618896484375,30.458648681640625,29.290618896484375,30.27895164489746,13.693643569946289,25158743
2002-01-08,30.54849624633789,30.728193283081055,29.73986053466797,29.829708099365234,13.490473747253418,21723440
2002-01-09,29.829708099365234,30.368799209594727,28.931224822998047,29.200769424438477,13.206036567687988,21926760
2002-01-10,29.200769424438477,29.560163497924805,28.84137535095215,28.931224822998047,13.084132194519043,12464568
2002-01-11,29.200769424438477,30.099254608154297,28.84137535095215,29.38046646118164,13.287304878234863,26270025
2002-01-14,29.829708099365234,30.54849624633789,29.290618896484375,30.099254608154297,13.612371444702148,20617545
2002-01-15,30.0094051361084,30.099254608154297,29.200769424438477,29.919557571411133,13.531106948852539,16997864
2002-01-16,30.458648681640625,31.357133865356445,30.189102172851562,30.63834571838379,13.856179237365723,40551573
2002-01-17,30.997739791870117,32.34546661376953,30.997739791870117,32.165771484375,14.546956062316895,29828437
2002-01-18,33.243953704833984,33.243953704833984,32.165771484375,32.165771484375,14.546956062316895,31909428
2002-01-21,32.34546661376953,33.243953704833984,31.626678466796875,32.97440719604492,14.9126615524292,31793270
2002-01-22,33.243953704833984,33.243953704833984,30.90789031982422,31.357133865356445,14.181248664855957,18242521
2002-01-23,31.17743682861328,32.255619049072266,30.997739791870117,32.07592010498047,14.506324768066406,11870970
2002-01-24,32.34546661376953,32.794708251953125,31.626678466796875,31.896224975585938,14.425055503845215,12500395
2002-01-25,32.4353141784668,33.423648834228516,31.896224975585938,33.15410232543945,14.993925094604492,46597226
2002-01-28,33.69319534301758,33.96274185180664,32.52516555786133,32.97440719604492,14.9126615524292,31797343
2002-01-29,32.70486068725586,32.97440719604492,31.986074447631836,32.34546661376953,14.62822437286377,9270822
2002-01-30,32.07592010498047,32.165771484375,31.44698143005371,31.986074447631836,14.465692520141602,9538173
2002-01-31,31.986074447631836,31.986074447631836,31.986074447631836,31.986074447631836,14.465692520141602,0
2002-02-01,31.986074447631836,32.165771484375,31.44698143005371,31.806377410888672,14.384420394897461,11443632
2002-02-04,31.44698143005371,31.806377410888672,31.087587356567383,31.626678466796875,14.30315113067627,11490400
2002-02-05,31.626678466796875,31.626678466796875,31.267284393310547,31.44698143005371,14.221884727478027,6005824
2002-02-06,31.626678466796875,32.884559631347656,31.626678466796875,32.4353141784668,14.668853759765625,17585134
2002-02-07,32.4353141784668,32.4353141784668,32.4353141784668,32.4353141784668,14.668853759765625,0
